Begrotingsjaar,Begrotings hoofdstuk,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, KB voor II t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel. Zie rbv voor definitie,Programma of Apparaat,V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel J/N,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument, zie rbv 1.33d toelichting regel 4. Dit geldt ook voor apparaat",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,Naam_Begroting,Naam_artikel
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,"Transitiefaciliteit (TF)/ Demonstratieprojecten, Haalbaarheidsstudies en Kennisverwerving (DHK)",,,13701,15000,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,Package4growth non-ODA,,,1000,730,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,Package4growth ODA,,,5144,0,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,Overig Programmatische Aanpak,,,3340,3104,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,Subsidies,PSO/2g@there,,,2710,3576,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,J,1.2,Versterkte Nederlandse Handels- en Investeringspositie en economische naamsbekendheid,,,,91047,77142,71714,70599,56563,61263,61263,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,J,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragen aan (inter)nationale organisaties ,,,,,,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragen aan (inter)nationale organisaties ,International Labour Organization,,,5167,5167,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragen aan (inter)nationale organisaties ,Partnershipprogramma ILO,,,5000,5000,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragen aan (inter)nationale organisaties ,International Finance Corporation,,,3300,2628,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,J,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragen aan agentschappen ,,,,,,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragen aan agentschappen ,Rijksdienst voor Ondernemend Nederland,,,16079,19500,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,J,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragenovereenkomst,,,,,,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragenovereenkomst,Landenprogramma's ondernemingsklimaat,,,16832,14000,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Bijdragenovereenkomst,Bedrijfsmatige technische bijstand,,,1709,1709,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,J,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,,,,,,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Transitiefaciliteit,,,3383,1700,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Marktontwikkeling in het kader van private sector development,,,35294,41759,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Wet en regelgeving,,,13522,13172,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Financiele sectorontwikkeling,,,23502,19572,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,versterking privaat ondernemerschap,,,58952,51756,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Infrastructuurontwikkeling,,,43736,68994,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Samenwerking bedrijfsleven en PPP's,,,10476,12950,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Bedrijfsleveninstrumentarium,,,5143,6382,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,N,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,Subsidies,Technische assistentie DGGF,,,10000,15000,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,J,1.3,Versterkte private sector en een verbeterd investeringsklimaat in ontwikkelingslanden,,,,271983,252095,279289,342168,357168,352668,352668,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,V,J,,,,,,209837,995303,320663,407430,393450,90042,90042,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,1,84.5%,Duurzame handel en investeringen  ,Beleidsartikel,N,Programma,U,J,,,,,,373529,443133,514497,573462,724953,425153,425153,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,1_Duurzame handel en investeringen  
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,J,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragen aan (inter)nationale organisaties ,,,,,,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragen aan (inter)nationale organisaties ,Algemene vrijwillige en verplichte bijdragen,,,2566,2566,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragen aan (inter)nationale organisaties ,GEF,,,0,10000,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragen aan (inter)nationale organisaties ,UNEP,,,7140,7140,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragen aan (inter)nationale organisaties ,Contributie IZA/IZT,,,357,357,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,J,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragenovereenkomst,,,,,,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragenovereenkomst,Landenprogramma's klimaatbeleid,,,12260,9655,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragenovereenkomst,Landenprogramma's milieubeleid; biodiversiteit en bossen,,,2332,53,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragenovereenkomst,"Landenprogramma's klimaat, energie en milieutechnologie",,,300,0,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Bijdragenovereenkomst,Landenprogramma's themadoorsnijdend,,,870,0,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,J,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Subsidies,,,,,,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Subsidies,Hernieuwbare energie,,,38554,55554,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",Subsidies,Algemeen klimaatbeleid,,,20628,1776,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,J,2.3,"Duurzaam gebruik natuurlijke hulpbronnen, tegengaan van klimaatverandering en vergrote weerbaarheid van de bevolking tegen onafwendbare klimaatverandering",,,,165427,85007,87101,115408,123788,128788,128788,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,J,2.1,Toename van voedselzekerheid,Bijdragen aan (inter)nationale organisaties ,,,,,,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.1,Toename van voedselzekerheid,Bijdragen aan (inter)nationale organisaties ,Partnerschapsprogramma FAO,,,2500,2500,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.1,Toename van voedselzekerheid,Bijdragen aan (inter)nationale organisaties ,versterking ruraal ondernemersklimaat,,,19850,20000,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,J,2.1,Toename van voedselzekerheid,Bijdragenovereenkomst,,,,,,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.1,Toename van voedselzekerheid,Bijdragenovereenkomst,Landenprogramma's voedselzekerheid,,,138177,140813,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,J,2.1,Toename van voedselzekerheid,Subsidies,,,,,,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.1,Toename van voedselzekerheid,Subsidies,Internationaal onderwijsprogramma,,,32700,32700,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.1,Toename van voedselzekerheid,Subsidies,Duurzame voedselproductie,,,56050,51250,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.1,Toename van voedselzekerheid,Subsidies,Marktontwikkeling in het kader voedselzekerheid,,,33735,39332,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,N,2.1,Toename van voedselzekerheid,Subsidies,Voeding,,,16100,17200,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,J,2.1,Toename van voedselzekerheid,,,,342790,299112,303795,328795,348795,358795,363795,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
2015,XVII,E.M.J. Ploumen,Buitenlandse Handel en Ontwikkelingssamenwerking,B,OWB,2,,"Duurzame ontwikkeling, voedselzekerheid en water",Beleidsartikel,N,Programma,U,J,2.2,"Verbeterd waterbeheer, drinkwater en sanitatie",Bijdragen aan (inter)nationale organisaties ,,,,,,,,,,XVII_Buitenlandse Handel en Ontwikkelingssamenwerking,"2_Duurzame ontwikkeling, voedselzekerheid en water"
