Begrotingsjaar,Begrotings hoofdstuk,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, K voor de Koning, KB voor I t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel. Zie rbv voor definitie,Programma of Apparaat,V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel J/N,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument, zie rbv 1.33d toelichting regel 4. Dit geldt ook voor apparaat",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,6,,Investeringen Krijgsmacht,Beleidsartikel,N,Programma,U,N,,,Opdrachten,Opdracht Voorzien in nieuw materieel,,604014,764815,916210,1258126,1409845,1594487,1460588,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,6,,Investeringen Krijgsmacht,Beleidsartikel,N,Programma,U,N,,,Opdrachten,Opdracht Voorzien in infrastructuur,,309820,203384,253820,208878,149487,105829,129005,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,6,,Investeringen Krijgsmacht,Beleidsartikel,N,Programma,U,N,,,Opdrachten,waarvan agentschap RVB,,,27353,177200,169800,149487,105829,129005,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,6,,Investeringen Krijgsmacht,Beleidsartikel,N,Programma,U,N,,,Opdrachten,Opdracht Voorzien in ICT,,64938,147497,190705,185069,130177,80770,57665,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,6,,Investeringen Krijgsmacht,Beleidsartikel,N,Programma,U,N,,,Opdrachten,#NAME?,,68113,52462,58721,65638,57308,51573,51573,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,6,,Investeringen Krijgsmacht,Beleidsartikel,N,Programma,U,N,,,Opdrachten,Bekostiging Wetenschappelijk onderzoek,,59403,60005,57175,56954,56957,56957,56957,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,6,,Investeringen Krijgsmacht,Beleidsartikel,N,Programma,U,N,,,Opdrachten,Bijdrage aan de NAVO,,27305,41555,28293,28293,28294,28294,28294,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,6,,Investeringen Krijgsmacht,Beleidsartikel,N,Programma,O,J,,,,Programma ontvangsten,,119620,190995,77636,121736,175056,103756,174028,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,6,,Investeringen Krijgsmacht,Beleidsartikel,N,Programma,O,N,,,,#NAME?,,92946,153586,58586,104286,151086,95086,156358,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,6,,Investeringen Krijgsmacht,Beleidsartikel,N,Programma,O,N,,,,#NAME?,,20417,22100,17180,15580,22100,6800,15800,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,6,,Investeringen Krijgsmacht,Beleidsartikel,J,Programma,O,N,,,,#NAME?,,6257,15309,1870,1870,1870,1870,1870,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Niet toegedeeld,V,J,,,,,,606479,715661,743894,735066,731362,718756,742071,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,37%, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Niet toegedeeld,U,J,,,,,,,,,,,,,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Niet toegedeeld,U,J,,,,,,788427,715661,743894,735066,731362,718756,742071,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Programma,U,J,,,Opdrachten,Opdracht Logistieke ondersteuning ,,293389,286026,326518,320074,322168,307787,327165,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Programma,U,N,,,Opdrachten,#NAME?,,214792,213636,231467,230055,232593,225722,237400,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Programma,U,N,,,Opdrachten,#NAME?,,78597,72390,95051,90019,89575,82065,89765,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Apparaat,U,J,,,,,,495038,429635,417376,414992,409194,410969,414906,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Apparaat,U,J,,,Personele uitgaven,,,192287,186583,171521,171626,169864,169964,169964,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Apparaat,U,N,,,Personele uitgaven,#NAME?,,172714,161376,167024,167126,165364,165464,165464,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Apparaat,U,N,,,Personele uitgaven,#NAME?,,19573,25207,4497,4500,4500,4500,4500,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Apparaat,U,J,,,Materiële uitgaven,,,302751,243052,245855,245866,241830,243505,247442,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Apparaat,U,N,,,Materiële uitgaven,#NAME?,,,186951,157208,150435,149255,150945,150945,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Apparaat,U,N,,,Materiële uitgaven,#NAME?,,228784,,35339,40837,40835,38169,38682,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Apparaat,U,N,,,Materiële uitgaven,#NAME?,,73604,55768,53099,54393,51539,54190,57614,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Apparaat,U,N,,,Materiële uitgaven,#NAME?,,363,333,209,201,201,201,201,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,7,, Ondersteuning krijgsmacht door Defensie Materieel Organisatie,Beleidsartikel,J,Apparaat,O,J,,,,Apparaats ontvangsten,,25189,42933,42933,43433,43433,43433,43433,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Niet toegedeeld,V,J,,,,,,1057642,1049884,1040571,1023483,999341,972377,976188,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,73%, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Niet toegedeeld,U,J,,,,,,,,,,,,,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Niet toegedeeld,U,J,,,,,,1061257,1049803,1040571,1023483,999341,972377,976188,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Programma,U,J,,,Opdrachten,Opdracht Dienstverlenende eenheden,,12,,,,,,,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Programma,U,N,,,Opdrachten,#NAME?,,1,,,,,,,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Programma,U,N,,,Opdrachten,#NAME?,,11,,,,,,,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Apparaat,U,J,,,,,,1061245,1049803,1040571,1023483,999341,972377,976188,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Apparaat,U,J,,,Personele uitgaven,,,443228,446549,491975,475974,468868,465169,465068,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Apparaat,U,N,,,Personele uitgaven,#NAME?,,415171,420430,476730,466868,459762,456063,455962,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Apparaat,U,N,,,Personele uitgaven,#NAME?,,16216,16000,5646,118,118,118,118,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Apparaat,U,N,,,Personele uitgaven,#NAME?,,11841,10119,9599,8988,8988,8988,8988,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Apparaat,U,J,,,Materiële uitgaven,,,618017,603254,548596,547509,530473,507208,511120,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Apparaat,U,N,,,Materiële uitgaven,Huisvesting en infrastructuur (incl. bijdrage agentschap RVB),,385000,371008,341756,339392,337273,321686,304511,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Apparaat,U,N,,,Materiële uitgaven,"- waarvan bijdrage agentschap RVB, zie huisvesting en infrastructuur ",,193218,173192,226806,226302,226471,226490,233040,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Apparaat,U,N,,,Materiële uitgaven,Overige exploitatie (incl bijdrage SSO Paresto),,233017,232246,206840,208117,193200,185522,206609,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Apparaat,U,N,,,Materiële uitgaven,#NAME?,,31013,30471,29367,29077,28665,28600,28458,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Apparaat,U,N,,,Materiële uitgaven,#NAME?,,6009,7850,7122,7122,7122,7122,7122,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,8,, Ondersteuning krijgsmacht door Commando DienstenCentra,Beleidsartikel,J,Apparaat,O,J,,,,Apparaatsontvangsten,,49243,51860,53611,55581,53747,51572,51572,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,9,,Algemeen,Niet-beleidsartikel,N,Programma,V,J,,,,,,81246,98922,100136,96386,97236,96949,96440,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,9,,Algemeen,Niet-beleidsartikel,N,Programma,U,J,,,,,,100370,98922,100136,96386,97236,96949,96440,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,9,,Algemeen,Niet-beleidsartikel,N,Programma,U,N,,,,Subsidies en bijdragen,,22104,23393,24173,23345,23333,23316,22658,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,9,,Algemeen,Niet-beleidsartikel,N,Programma,U,N,,,,Bijdrage NAVO en internationale samenwerking,,37001,39224,42364,42303,42320,42190,42260,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,9,,Algemeen,Niet-beleidsartikel,N,Programma,U,N,,,,Overige uitgaven,,41265,36305,33599,30738,31583,31443,31522,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,10,,Centraal apparaat,Niet-beleidsartikel,N,Apparaat,V,J,,,,,,1584117,1613690,1595554,1554518,1535397,1454377,1437616,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,10,,Centraal apparaat,Niet-beleidsartikel,N,Apparaat,U,J,,,,,,1589049,1613690,1595554,1554518,1535397,1454377,1437616,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,10,,Centraal apparaat,Niet-beleidsartikel,N,Apparaat,U,J,,,Personele uitgaven,,,1575860,1598954,1580035,1537510,1518293,1436758,1420004,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,10,,Centraal apparaat,Niet-beleidsartikel,N,Apparaat,U,N,,,,#NAME?,,121615,120925,126060,130032,128977,129211,129211,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,10,,Centraal apparaat,Niet-beleidsartikel,N,Apparaat,U,N,,,,#NAME?,,2472,4508,3588,3564,2564,2564,2564,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,10,,Centraal apparaat,Niet-beleidsartikel,N,Apparaat,U,N,,,,"- waarvan pensioenen, wachtgelden en uitkeringen",,1237183,1257559,1266244,1248769,1249607,1185271,1184811,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,10,,Centraal apparaat,Niet-beleidsartikel,N,Apparaat,U,N,,,,"- waarvan wachtgeden, inactiviteitswedden en SBK-gelden",,214590,215962,184143,155145,137145,119712,103418,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,10,,Centraal apparaat,Niet-beleidsartikel,N,Apparaat,U,J,,,Materiële uitgaven,,,13189,14736,15519,17008,17104,17619,17612,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,10,,Centraal apparaat,Niet-beleidsartikel,N,Apparaat,U,N,,,Materiële uitgaven,#NAME?,,12691,14526,15138,16642,16738,17253,17246,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,10,,Centraal apparaat,Niet-beleidsartikel,N,Apparaat,U,N,,,Materiële uitgaven,#NAME?,,498,210,381,366,366,366,366,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,10,,Centraal apparaat,Niet-beleidsartikel,N,Apparaat,O,J,,,,Apparaats ontvangsten,,24360,6818,6818,6818,6818,6818,6818,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,11,,Geheime uitgaven,Niet-beleidsartikel,N,Apparaat,V,J,,,,,,3893,5339,5353,5352,5354,5351,5350,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,11,,Geheime uitgaven,Niet-beleidsartikel,N,Apparaat,U,J,,,,,,3893,5339,5353,5352,5354,5351,5350,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,12,,Nominaal en onvoorzien,Niet-beleidsartikel,N,Niet toegedeeld,V,J,,,,,,0,76023,153484,178628,228979,282725,356568,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,12,,Nominaal en onvoorzien,Niet-beleidsartikel,N,Niet toegedeeld,U,J,,,,,,0,76023,153484,178628,228979,282725,356568,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,12,,Nominaal en onvoorzien,Niet-beleidsartikel,N,Niet toegedeeld,U,N,,,,onvoorzien,,0,76023,63484,55628,52979,56525,83968,,
2016,X,J. A. Hennis-Plasschaert,Defensie,B,OWB,12,,Nominaal en onvoorzien,Niet-beleidsartikel,N,Niet toegedeeld,U,N,,,,Verhogen Defensiebudget ten behoeve van het  versterken van de basisgereedheid van de krijgsmacht,,,,90000,123000,176000,226200,272600,,
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,n.v.t.,Integraal waterbeleid,Beleidsartikel,N,Programma,O,N,11,Ontvangsten,,,,73,"23,800",0,0,0,0,0,XII_Infrastructuur en Milieu,11_Integraal waterbeleid
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,0.92,Integraal waterbeleid,Beleidsartikel,N,Programma,U,N,11.01.01,Algemeen waterbeleid,Opdrachten,Opdrachten,,"1,527","2,958","3,932","4,366","4,580","4,581","4,585",XII_Infrastructuur en Milieu,11_Integraal waterbeleid
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,n.v.t.,Integraal waterbeleid,Beleidsartikel,N,Programma,V,N,11,Verplichtingen,,,,"40,756","34,301","41,900","41,598","41,623","40,201","42,812",XII_Infrastructuur en Milieu,11_Integraal waterbeleid
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,0.92,Integraal waterbeleid,Beleidsartikel,N,Programma,U,N,11.01.02,Algemeen waterbeleid,Subsidies,Subsidies,,"11,809","8,628","10,360","8,886","8,886","8,886","8,886",XII_Infrastructuur en Milieu,11_Integraal waterbeleid
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,0.92,Integraal waterbeleid,Beleidsartikel,N,Programma,U,N,11.01.03,Algemeen waterbeleid,Bijdrage aan agentschappen,Bijdrage aan agentschappen,,"19,908","17,940","17,545","16,852","15,860","16,464","16,793",XII_Infrastructuur en Milieu,11_Integraal waterbeleid
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,0.92,Integraal waterbeleid,Beleidsartikel,N,Programma,U,N,11.01.04,Algemeen waterbeleid,Bijdragen aan medeoverheden,Bijdragen aan medeoverheden,,772,772,"2,035","2,035",35,38,38,XII_Infrastructuur en Milieu,11_Integraal waterbeleid
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,0.92,Integraal waterbeleid,Beleidsartikel,N,Programma,U,N,11.02.01,Waterveiligheid,Opdrachten,Opdrachten,,"3,225","2,977","2,802","2,891","4,890","4,889","4,890",XII_Infrastructuur en Milieu,11_Integraal waterbeleid
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,0.92,Integraal waterbeleid,Beleidsartikel,N,Programma,U,N,11.03.01,Grote oppervlaktewateren,Opdrachten,Opdrachten,,"2,834","2,108","2,008","2,507","2,504","2,454","2,504",XII_Infrastructuur en Milieu,11_Integraal waterbeleid
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,0.92,Integraal waterbeleid,Beleidsartikel,N,Programma,U,N,11.04.01,Waterkwaliteit,Opdrachten,Opdrachten,,0,0,"3,993","3,258","3,375","3,499","3,526",XII_Infrastructuur en Milieu,11_Integraal waterbeleid
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,0.92,Integraal waterbeleid,Beleidsartikel,N,Programma,U,N,11.04.02,Waterkwaliteit,Subsidies,Subsidies,,0,0,0,331,0,0,0,XII_Infrastructuur en Milieu,11_Integraal waterbeleid
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,0.92,Integraal waterbeleid,Beleidsartikel,N,Programma,U,N,11.04.04,Waterkwaliteit,Bijdragen aan medeoverheden,Bijdragen aan medeoverheden,,0,0,"1,531",741,0,0,0,XII_Infrastructuur en Milieu,11_Integraal waterbeleid
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,11,0.92,Integraal waterbeleid,Beleidsartikel,N,Programma,U,N,11.04.05,Waterkwaliteit,Bijdrage aan (inter)nationale organisaties,Bijdrage aan internationale organisaties,,0,0,"1,767","1,767","1,740","1,615","1,590",XII_Infrastructuur en Milieu,11_Integraal waterbeleid
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,12,0,Waterkwaliteit,Beleidsartikel,N,Programma,U,N,12.01.01,Waterkwaliteit,Opdrachten,Opdrachten,,"3,978","4,364",0,0,0,0,0,XII_Infrastructuur en Milieu,12_Waterkwaliteit
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,12,n.v.t.,Waterkwaliteit,Beleidsartikel,N,Programma,V,N,12,Verplichtingen,,,,"85,651","4,443",0,0,0,0,0,XII_Infrastructuur en Milieu,12_Waterkwaliteit
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,12,0,Waterkwaliteit,Beleidsartikel,N,Programma,U,N,12.01.02,Waterkwaliteit,Subsidies,Subsidies,,277,288,0,0,0,0,0,XII_Infrastructuur en Milieu,12_Waterkwaliteit
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,12,0,Waterkwaliteit,Beleidsartikel,N,Programma,U,N,12.01.03,Waterkwaliteit,Bijdrage aan agentschappen,Bijdrage aan agentschappen,,"78,946",0,0,0,0,0,0,XII_Infrastructuur en Milieu,12_Waterkwaliteit
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,12,0,Waterkwaliteit,Beleidsartikel,N,Programma,U,N,12.01.04,Waterkwaliteit,Bijdragen aan medeoverheden,Bijdragen aan medeoverheden,,0,497,0,0,0,0,0,XII_Infrastructuur en Milieu,12_Waterkwaliteit
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,12,0,Waterkwaliteit,Beleidsartikel,N,Programma,U,N,12.01.05,Waterkwaliteit,Bijdrage aan (inter)nationale organisaties,Bijdrage aan internationale organisaties,,"1,626","1,006",0,0,0,0,0,XII_Infrastructuur en Milieu,12_Waterkwaliteit
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,n.v.t.,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,O,N,13,Ontvangsten,,,,"2,901","3,824",934,934,934,934,934,XII_Infrastructuur en Milieu,13_Ruimtelijke ontwikkeling
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,0.83,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,U,N,13.01.01,Ruimtelijk Instrumentarium,Opdrachten,Opdrachten,,"4,469","4,699","4,672","6,577","6,599","8,256","8,309",XII_Infrastructuur en Milieu,13_Ruimtelijke ontwikkeling
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,n.v.t.,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,V,N,13,Verplichtingen,,,,"101,410","105,355","111,358","93,751","106,796","96,882","100,503",XII_Infrastructuur en Milieu,13_Ruimtelijke ontwikkeling
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,0.83,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,U,N,13.01.02,Ruimtelijk Instrumentarium,Subsidies,Subsidies,,"1,770","3,752",966,0,0,0,0,XII_Infrastructuur en Milieu,13_Ruimtelijke ontwikkeling
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,0.83,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,U,N,13.01.03,Ruimtelijk Instrumentarium,Bijdrage aan agentschappen,Bijdrage aan agentschappen,,"1,451","2,088","1,211","1,211","1,211","1,211","1,211",XII_Infrastructuur en Milieu,13_Ruimtelijke ontwikkeling
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,0.83,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,U,N,13.01.04,Ruimtelijk Instrumentarium,Bijdragen aan medeoverheden,Bijdragen aan medeoverheden,,38,"1,262",0,0,0,0,0,XII_Infrastructuur en Milieu,13_Ruimtelijke ontwikkeling
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,0.83,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,U,N,13.02.01,Geo-informatie,Opdrachten,Opdrachten,,"2,675","3,550","4,788","3,870","2,991","2,991","2,991",XII_Infrastructuur en Milieu,13_Ruimtelijke ontwikkeling
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,0.83,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,U,N,13.02.02,Geo-informatie,Subsidies,Subsidies,,"11,495","12,532","1,999",380,380,380,380,XII_Infrastructuur en Milieu,13_Ruimtelijke ontwikkeling
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,0.83,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,U,N,13.02.06,Geo-informatie,Bijdrage aan ZBO's / RWT's,Bijdrage aan ZBO's en RWT's,,"28,443","32,495","32,019","30,138","24,932","30,626","30,302",XII_Infrastructuur en Milieu,13_Ruimtelijke ontwikkeling
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,0.83,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,U,N,13.03.01,Gebiedsontwikkeling,Opdrachten,Opdrachten,,"1,733",883,"1,111","1,203","1,269","1,771","1,773",XII_Infrastructuur en Milieu,13_Ruimtelijke ontwikkeling
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,0.83,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,U,N,13.03.02,Gebiedsontwikkeling,Subsidies,Subsidies,,194,150,90,90,90,90,90,XII_Infrastructuur en Milieu,13_Ruimtelijke ontwikkeling
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,0.83,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,U,N,13.03.04,Gebiedsontwikkeling,Bijdragen aan medeoverheden,Bijdragen aan medeoverheden,,"11,676","2,304","6,868","10,132","9,350","2,550","2,550",XII_Infrastructuur en Milieu,13_Ruimtelijke ontwikkeling
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,0.83,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,U,N,13.04.01,Ruimtegebruik bodem,Opdrachten,Opdrachten,,"1,846","3,414","3,350","3,452","3,254","3,160","3,161",XII_Infrastructuur en Milieu,13_Ruimtelijke ontwikkeling
2016,XII,M.H. Schultz van Haegen-Maas Geesteranus,Infrastructuur en Milieu,B,OWB,13,0.83,Ruimtelijke ontwikkeling,Beleidsartikel,N,Programma,U,N,13.04.02,Ruimtegebruik bodem,Subsidies,Subsidies,,"19,447","16,387","12,000","12,000","10,000","10,000","10,000",XII_Infrastructuur en Milieu,13_Ruimtelijke ontwikkeling
