Begrotingsjaar,Begroting,Verantwoordelijke minister,Naam Begroting,"Type Begroting (zie rbv voor definitie, KB voor II t/m IV, B voor begroting, F voor Fonds)","Begrotingsfase OWB=ontwerpbegroting/VB=vastgestelde begroting,1stesup stand, 2de sup stand, JV jaarverslag stand, SW slotwet stand)",Artikel nummer zoals in het witte stuk,% Juridisch verplicht,Omschrijving artikel,Type Artikel,Indicatie grote uitvoerende dienst op artikel.,"Programma, apparaat en nominaal en onvoorzien",V/U/O (Verplichtingen/Uitgaven/Ontvangsten),Indicatie totaal regel Ja/Nee,Nr. onderverdeling zoals in de witte stukken,Beleidsmatige clustering,Financieel instrument/Apparaat,"Uitsplitsing fin.instrument cq apparaat zoals in b-tabel staat opm: vul de uitsplitsing aan met een regel overig fin.instrument,",Nadere omschrijving zoals in b-tabel staat,Bedrag t-2,Bedrag t-1,Bedrag t,Bedrag t+1,Bedrag t+2,Bedrag t+3,Bedrag t+4,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,Beleidsartikel,N,Programma,U,N,31.3,"Kwaliteit, Arbeidsvoorwaarden en ICT politie",Subsidies,"Overig Kwaliteit, Arbeidsvoorwaarden en ICT politie",,758,507,507,507,507,507,507,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,Beleidsartikel,N,Programma,U,N,31.3,"Kwaliteit, Arbeidsvoorwaarden en ICT politie",Opdrachten,Providers,,"9,761","10,096",9646,"9,646","9,646","9,646","9,646",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,Beleidsartikel,N,Programma,U,N,31.3,"Kwaliteit, Arbeidsvoorwaarden en ICT politie",Opdrachten,"Overig Kwaliteit, Arbeidsvoorwaarden en ICT politie",,"2,416","1,447",1574,"1,574","1,574","1,574","1,574",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,Beleidsartikel,N,Programma,U,N,31.3,"Kwaliteit, Arbeidsvoorwaarden en ICT politie",Bijdrage aan sociale fondsen,Stichting Arbeidsmarkt en Opleidingsfonds Politie,,"4,419","4,670",4627,"4,627","4,627","4,627","4,627",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,31,,Nationale Politie,Beleidsartikel,N,Programma,O,N,,,,,,431,"17,903",16500,500,500,500,500,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Apparaat,U,N,32.1,Apparaatsuitgaven Hoge Raad,Personele Uitgaven,Eigen Personeel,,"21,455","22,258",24172,"24,156","24,156","24,259","24,259",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Apparaat,U,N,32.1,Apparaatsuitgaven Hoge Raad,Personele Uitgaven,Externe inhuur,,948,764,761,761,761,761,761,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Apparaat,U,N,32.1,Apparaatsuitgaven Hoge Raad,Personele Uitgaven,Overige personele uitgaven,,0,24,22,22,22,22,22,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Apparaat,U,N,32.1,Apparaatsuitgaven Hoge Raad,Materiele uitgaven,waarvan ICT,,"2,282","1,000",1000,"1,100","1,390","1,390","1,390",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Apparaat,U,N,32.1,Apparaatsuitgaven Hoge Raad,Materiele uitgaven,waarvan bijdragen aan SSO's,,83,52,61,61,61,61,61,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Apparaat,U,N,32.1,Apparaatsuitgaven Hoge Raad,Materiele uitgaven,Overig,,"2,507","2,395",526,"1,345","1,058","1,058","1,100",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.2,Adequate toegang tot het rechtsbestel,Bijdrage aan ZBO's/RWT's,Raad voor Rechtsbijstand,,"47,251","48,992",47590,"46,196","45,196","44,596","44,196",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.2,Adequate toegang tot het rechtsbestel,Bijdrage aan ZBO's/RWT's,Bureau Financieel Toezicht,,"6,316","3,968",2389,"2,247","2,247","2,247","2,247",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.2,Adequate toegang tot het rechtsbestel,Subsidies,Stichting geschillencommissies,,"1,382","1,343",572,354,0,0,0,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.2,Adequate toegang tot het rechtsbestel,Subsidies,Overig adequate toegang tot het rechtsbestel,,254,167,300,189,468,468,468,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.2,Adequate toegang tot het rechtsbestel,Opdrachten,WSNP,,"12,870","13,841",13850,"13,849","13,849","13,849","13,849",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.2,Adequate toegang tot het rechtsbestel,Opdrachten,Toevoegingen rechtsbijstand,,"390,346","411,763",419483,"399,539","382,518","372,815","363,215",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.2,Adequate toegang tot het rechtsbestel,Opdrachten,Overig adequate toegang tot het rechtsbestel,,493,"1,543",630,560,560,560,510,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Bijdrage aan agentschappen,Bijdrage aan Raad voor de rechtspraak,,"962,086","1,083,846",938495,"908,038","903,284","905,857","914,744",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Bijdrage aan ZBO's/RWT's,College Bescherming Persoonsgegevens,,"8,358","8,151",7833,"7,710","7,707","7,703","7,703",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Bijdrage aan ZBO's/RWT's,College voor de Rechten van de Mens (CRM),,"6,247","7,175",6445,"6,322","6,322","6,222","6,222",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Bijdrage aan ZBO's/RWT's,CAK,,792,"3,462",2760,"2,760","2,760","2,760","2,760",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Bijdrage aan ZBO's/RWT's,Overig: Optimale randvoorwaarden,,549,711,709,709,709,709,709,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Bijdrage aan mede-overheden,Bijdragen rechtspleging,,0,89,88,88,88,88,88,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Subsidies,Subsidies rechtspleging,,793,939,555,555,555,555,555,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Subsidies,Subsidies wetgeving,,"1,770","1,459",1459,"1,459","1,459","1,459","1,459",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Opdrachten,Opdrachten en onderzoeken rechtspleging,,53,161,125,125,125,125,125,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,U,N,32.3,Optimale randvoorwaarden voor een doelmatig en doeltreffend rechtsbestel,Opdrachten,Overig: Optimale randvoorwaarden,,0,120,85,85,85,85,85,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,O,N,,,,waarvan griffie,,"198,293","224,642",217283,"225,078","233,946","244,119","244,119",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,32,,Rechtsbijstand en rechtspleging,Beleidsartikel,J,Programma,O,N,,,,overig,,"3,655","7,258",74438,"49,820","50,700","50,700","50,700",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Apparaat,U,N,33.1,Apparaatsuitgaven OM,Personele Uitgaven,Eigen Personeel,,"336,658","329,045",331064,"316,046","314,487","308,196","308,326",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Apparaat,U,N,33.1,Apparaatsuitgaven OM,Personele Uitgaven,Externe inhuur,,"21,277","26,739",26172,"25,625","25,609","25,575","25,575",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Apparaat,U,N,33.1,Apparaatsuitgaven OM,Personele Uitgaven,Overige personele uitgaven,,"2,002","2,471",2416,"2,366","2,364","2,361","2,361",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Apparaat,U,N,33.1,Apparaatsuitgaven OM,Materiele uitgaven,waarvan ICT,,"12,545","29,002",27436,"27,177","27,170","27,153","27,153",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Apparaat,U,N,33.1,Apparaatsuitgaven OM,Materiele uitgaven,waarvan bijdragen aan SSO's,,"51,218","35,206",17977,"19,437","17,513","18,612","19,214",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Apparaat,U,N,33.1,Apparaatsuitgaven OM,Materiele uitgaven,Overig,,"60,510","58,703",56049,"56,179","56,144","56,099","50,099",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.2,"Bestuur, informatie en technologie",Bijdrage aan mede-overheden,RIEC's/LIEC,,"7,350","7,532",7513,"7,513","7,513","7,513","7,513",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.2,"Bestuur, informatie en technologie",Bijdrage aan mede-overheden,RIEC's/LIEC,,"1,853","1,740",1736,920,0,0,0,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.2,"Bestuur, informatie en technologie",Bijdrage aan mede-overheden,"Overig bestuur, informatie en technologie",,"1,081","1,725",1422,"1,322","1,222","1,222","1,222",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.2,"Bestuur, informatie en technologie",Subsidies,CCV,,"10,201","6,339",3069,"3,069","3,069","3,069","3,069",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.2,"Bestuur, informatie en technologie",Subsidies,Keurmerk Veilig Ondernemen,,"1,389","1,341",818,584,150,0,0,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.2,"Bestuur, informatie en technologie",Subsidies,Uitstapprogramma's prostituees,,"1,103","1,229",1230,600,0,0,0,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.2,"Bestuur, informatie en technologie",Subsidies,"Overig bestuur, informatie en technologie",,784,"1,543",994,994,994,994,994,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.2,"Bestuur, informatie en technologie",Opdrachten,"Overig bestuur, informatie en technologie",,723,"2,741",1070,"1,070","1,241","1,241","1,241",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,,,,"245,406","221,912",193679,"191,580","193,191","194,151","195,154",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Bijdrage aan agentschappen,Nederlands Forensisch Instituut (NFI),,"70,244","89,260",63824,"62,770","62,737","62,723","63,118",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Bijdrage aan ZBO's/RWT's,College gerechtelijk deskundigen,,"1,765","1,673",1591,"1,595","1,595","1,595","1,595",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Bijdragen (inter)nationale organisaties,PV-vergoedingen Bestuurlijke strafbeschikking,,"11,321",0,0,0,0,0,0,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Bijdragen (inter)nationale organisaties,BES Staatkundige hervorming Nederlandse antillen (shna),,"4,658","4,512",4705,"4,005","4,005","4,005","4,005",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Bijdragen (inter)nationale organisaties,Overig opsporing en vervolging,,"15,754","4,431",4200,"4,751","5,984","5,983","5,963",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Subsidies,Overig opsporing en vervolging,,"2,870","3,903",3510,"3,183","2,875","2,885","2,895",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Opdrachten,Schadeloosstellingen,,"53,727","20,047",20045,"20,035","20,035","20,035","20,035",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Opdrachten,Keten Informatie Management (KIM),,62,9,0,0,0,0,0,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Opdrachten,Onrechtmatige Detentie,,"10,776","11,211",11211,"11,209","11,209","11,209","11,209",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Opdrachten,Herontwerp Strafrechtketen,,156,0,0,0,0,0,0,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Opdrachten,Gerechtskosten,,"30,933","28,081",28397,"28,715","29,033","29,352","29,670",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Opdrachten,Innovatieagenda,,"3,010",0,0,0,0,0,0,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Opdrachten,Verkeershandhaving OM,,"27,333","32,424",31026,"30,482","30,482","30,482","30,482",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Opdrachten,Afpakken,,240,"12,784",12252,"12,086","12,086","12,086","12,086",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Opdrachten,"bewaring, verkoop en vernietiging IBG goederen",,"12,056","12,060",11713,"11,586","11,586","11,586","11,586",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,U,N,33.3,Opsporing en vervolging,Opdrachten,Overig opsporing en vervolging,,501,"1,517",1205,"1,163","1,564","2,210","2,510",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,O,N,,,,Boeten en Transacties,,"777,262","962,319",982622,"984,073","985,524","987,075","988,626",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,O,N,,,,Afpakken,,"143,577","518,460",312560,"340,560","388,560","388,560","344,560",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Veiligheid en criminaliteitsbestrijding,Beleidsartikel,J,Programma,O,N,,,,Overig,,"12,284","10,438",10000,"13,000","16,000","16,000","16,000",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Straffen en Beschermen,Beleidsartikel,J,Apparaat,U,N,34.1,Apparaatsuitgaven Kinderbescherming,Personele Uitgaven,Eigen Personeel,,0,"140,218",127228,"126,144","123,324","124,311","126,311",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Straffen en Beschermen,Beleidsartikel,J,Apparaat,U,N,34.1,Apparaatsuitgaven Kinderbescherming,Personele Uitgaven,Externe inhuur,,0,"5,559",5342,"5,223","5,223","5,223","5,223",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Straffen en Beschermen,Beleidsartikel,J,Apparaat,U,N,34.1,Apparaatsuitgaven Kinderbescherming,Personele Uitgaven,Overige personele uitgaven,,0,"1,281",1226,"1,199","1,199","1,199","1,199",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Straffen en Beschermen,Beleidsartikel,J,Apparaat,U,N,34.1,Apparaatsuitgaven Kinderbescherming,Materiele uitgaven,waarvan ICT,,0,"10,673",9426,"9,310","9,310","9,335","9,335",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Straffen en Beschermen,Beleidsartikel,J,Apparaat,U,N,34.1,Apparaatsuitgaven Kinderbescherming,Materiele uitgaven,waarvan bijdragen aan SSO's,,0,"16,570",15414,"14,930","14,286","14,307","14,307",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,33,,Straffen en Beschermen,Beleidsartikel,J,Apparaat,U,N,34.1,Apparaatsuitgaven Kinderbescherming,Materiele uitgaven,Overig,,0,"9,819",8821,"9,062","9,171","9,178","9,178",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,34,,Straffen en Beschermen,Beleidsartikel,N,Programma,U,N,34.2,Preventieve maatregelen,Bijdrage aan agentschappen,Dienst Justis,,"14,325","9,017",6144,"5,933","5,933","5,933","5,933",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,34,,Straffen en Beschermen,Beleidsartikel,N,Programma,U,N,34.2,Preventieve maatregelen,Bijdrage aan mede-overheden,Overig preventieve maatregelen,,"4,570","2,607",1962,957,957,957,957,
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,34,,Straffen en Beschermen,Beleidsartikel,N,Programma,U,N,34.2,Preventieve maatregelen,Subsidies,Integriteit,,"1,362","1,177",1177,"1,179","1,180","1,180","1,180",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,34,,Straffen en Beschermen,Beleidsartikel,N,Programma,U,N,34.2,Preventieve maatregelen,Subsidies,Overig preventieve maatregelen,,"3,449","7,161",6189,"4,025","4,025","4,025","4,025",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,34,,Straffen en Beschermen,Beleidsartikel,N,Programma,U,N,34.2,Preventieve maatregelen,Opdrachten,Kansspelbeleid,,363,"2,002",2145,"2,142","2,140","2,050","2,050",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,34,,Straffen en Beschermen,Beleidsartikel,N,Programma,U,N,34.2,Preventieve maatregelen,Opdrachten,Overig preventieve maatregelen,,"2,239",483,2088,"2,600","2,600","2,600","2,600",
2017,VI,G.A. van der Steur,Veiligheid en Justitie,B,OWB,34,,Straffen en Beschermen,Beleidsartikel,N,Programma,U,N,34.2,Preventieve maatregelen,Garanties,Faillissementscuratoren,,"1,702",716,716,716,716,716,716,
