Begrotingsjaar,Valuta,eenheid,Uitgaven (U) Verplichtingen (V) Ontvangsten (O),Begrotingsstaat,Onderdeel,Omschrijving,ontwerpbegroting,vastgestelde begroting,1ste suppletoire begroting,2de suppletoire begroting,Realisatie,Url
2016,Euro,x1000,V,X,4,Taakuitvoering Luchtstrijdkrachten,633.799,,,,,
2016,Euro,x1000,O,X,5,Taakuitvoering Koninklijke Marechaussee,4.590,,,,,
2016,Euro,x1000,U,X,5,Taakuitvoering Koninklijke Marechaussee,319.517,,,,,
2016,Euro,x1000,V,X,5,Taakuitvoering Koninklijke Marechaussee,319.517,,,,,
2016,Euro,x1000,O,X,6,Investeringen Krijgsmacht,77.636,,,,,
2016,Euro,x1000,U,X,6,Investeringen Krijgsmacht,1.446.203,,,,,
2016,Euro,x1000,V,X,6,Investeringen Krijgsmacht,1.479.879,,,,,
2016,Euro,x1000,O,X,7,Ondersteuning krijgsmacht door Defensie Materieel Org,42.933,,,,,
2016,Euro,x1000,U,X,7,Ondersteuning krijgsmacht door Defensie Materieel Org,743.894,,,,,
2016,Euro,x1000,V,X,7,Ondersteuning krijgsmacht door Defensie Materieel Org,743.894,,,,,
2016,Euro,x1000,O,X,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,53.611,,,,,
2016,Euro,x1000,U,X,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,1.040.571,,,,,
2016,Euro,x1000,V,X,8,Ondersteuning krijgsmacht door Cdo Dienstencentra,1.040.571,,,,,
2016,Euro,x1000,O,X,9,Algemeen,0,,,,,
2016,Euro,x1000,U,X,9,Algemeen,100.136,,,,,
2016,Euro,x1000,V,X,9,Algemeen,100.136,,,,,
2016,Euro,x1000,O,X,10,Centraal apparaat,6.818,,,,,
2016,Euro,x1000,U,X,10,Centraal apparaat,1.595.554,,,,,
2016,Euro,x1000,V,X,10,Centraal apparaat,1.595.554,,,,,
2016,Euro,x1000,O,X,11,Geheime uitgaven,0,,,,,
2016,Euro,x1000,U,X,11,Geheime uitgaven,5.353,,,,,
2016,Euro,x1000,V,X,11,Geheime uitgaven,5.353,,,,,
2016,Euro,x1000,O,X,12,Nominaal en onvoorzien,0,,,,,
2016,Euro,x1000,U,X,12,Nominaal en onvoorzien,153.484,,,,,
2016,Euro,x1000,V,X,12,Nominaal en onvoorzien,153.484,,,,,
2016,Euro,x1000,O,X,-,TOTAAL,268595,,,,,
2016,Euro,x1000,U,X,-,TOTAAL,8233930,,,,,
2016,Euro,x1000,V,X,-,TOTAAL,8267606,,,,,
2016,Euro,x1000,O,XII,11,Integraal waterbeleid,0,,,,,
2016,Euro,x1000,U,XII,11,Integraal waterbeleid,45.973,,,,,
2016,Euro,x1000,V,XII,11,Integraal waterbeleid,41.900,,,,,
2016,Euro,x1000,O,XII,13,Ruimtelijke Ontwikkeling,934,,,,,
2016,Euro,x1000,U,XII,13,Ruimtelijke Ontwikkeling,112.233,,,,,
2016,Euro,x1000,V,XII,13,Ruimtelijke Ontwikkeling,111.358,,,,,
2016,Euro,x1000,O,XII,14,Wegen en verkeersveiligheid,6.782,,,,,
2016,Euro,x1000,U,XII,14,Wegen en verkeersveiligheid,33.414,,,,,
2016,Euro,x1000,V,XII,14,Wegen en verkeersveiligheid,28.702,,,,,
2016,Euro,x1000,O,XII,15,OV-keten,0,,,,,
2016,Euro,x1000,U,XII,15,OV-keten,6.135,,,,,
2016,Euro,x1000,V,XII,15,OV-keten,5.171,,,,,
2016,Euro,x1000,O,XII,16,Spoor,0,,,,,
2016,Euro,x1000,U,XII,16,Spoor,23.996,,,,,
2016,Euro,x1000,V,XII,16,Spoor,4.573,,,,,
2016,Euro,x1000,O,XII,17,Luchtvaart,9.311,,,,,
2016,Euro,x1000,U,XII,17,Luchtvaart,24.985,,,,,
2016,Euro,x1000,V,XII,17,Luchtvaart,25.355,,,,,
2016,Euro,x1000,O,XII,18,Scheepvaart en havens,0,,,,,
2016,Euro,x1000,U,XII,18,Scheepvaart en havens,24.997,,,,,
2016,Euro,x1000,V,XII,18,Scheepvaart en havens,33.737,,,,,
2016,Euro,x1000,O,XII,19,Klimaat,189.000,,,,,
2016,Euro,x1000,U,XII,19,Klimaat,57.761,,,,,
2016,Euro,x1000,V,XII,19,Klimaat,54.747,,,,,
2016,Euro,x1000,O,XII,20,Lucht en geluid,0,,,,,
2016,Euro,x1000,U,XII,20,Lucht en geluid,30.983,,,,,
2016,Euro,x1000,V,XII,20,Lucht en geluid,25.758,,,,,
2016,Euro,x1000,O,XII,21,Duurzaamheid,0,,,,,
2016,Euro,x1000,U,XII,21,Duurzaamheid,23.564,,,,,
2016,Euro,x1000,V,XII,21,Duurzaamheid,21.842,,,,,
2016,Euro,x1000,O,XII,22,Omgevingsveiligheid en milieurisico's,928,,,,,
2016,Euro,x1000,U,XII,22,Omgevingsveiligheid en milieurisico's,34.012,,,,,
2016,Euro,x1000,V,XII,22,Omgevingsveiligheid en milieurisico's,33.309,,,,,
2016,Euro,x1000,O,XII,23,"Meteorologie, seismologie en aardobservatie",0,,,,,
2016,Euro,x1000,U,XII,23,"Meteorologie, seismologie en aardobservatie",33.433,,,,,
2016,Euro,x1000,V,XII,23,"Meteorologie, seismologie en aardobservatie",32.566,,,,,
2016,Euro,x1000,O,XII,24,Handhaving en toezicht,0,,,,,
2016,Euro,x1000,U,XII,24,Handhaving en toezicht,110.655,,,,,
2016,Euro,x1000,V,XII,24,Handhaving en toezicht,110.655,,,,,
2016,Euro,x1000,O,XII,25,Bijdrage BDU,0,,,,,
2016,Euro,x1000,U,XII,25,Bijdrage BDU,852.688,,,,,
2016,Euro,x1000,V,XII,25,Bijdrage BDU,854.242,,,,,
2016,Euro,x1000,O,XII,26,Bijdrage investeringsfondsen,0,,,,,
2016,Euro,x1000,U,XII,26,Bijdrage investeringsfondsen,6.375.221,,,,,
2016,Euro,x1000,V,XII,26,Bijdrage investeringsfondsen,6.375.221,,,,,
2016,Euro,x1000,O,XII,97,Algemeen departement,1.994,,,,,
2016,Euro,x1000,U,XII,97,Algemeen departement,45.738,,,,,
2016,Euro,x1000,V,XII,97,Algemeen departement,44.730,,,,,
2016,Euro,x1000,O,XII,98,Apparaatsuitgaven Kerndepartement,3.530,,,,,
2016,Euro,x1000,U,XII,98,Apparaatsuitgaven Kerndepartement,340.148,,,,,
2016,Euro,x1000,V,XII,98,Apparaatsuitgaven Kerndepartement,332.770,,,,,
2016,Euro,x1000,O,XII,99,Nominaal en onvoorzien,0,,,,,
2016,Euro,x1000,U,XII,99,Nominaal en onvoorzien,25,,,,,
2016,Euro,x1000,V,XII,99,Nominaal en onvoorzien,25,,,,,
2016,Euro,x1000,O,XII,-,TOTAAL,212479,,,,,
2016,Euro,x1000,U,XII,-,TOTAAL,8175961,,,,,
2016,Euro,x1000,V,XII,-,TOTAAL,8136661,,,,,
2016,Euro,x1000,O,XIII,11,Goed functionerende economie en markten,59.934,,,,,
2016,Euro,x1000,U,XIII,11,Goed functionerende economie en markten,184.122,,,,,
2016,Euro,x1000,V,XIII,11,Goed functionerende economie en markten,182.901,,,,,
2016,Euro,x1000,O,XIII,12,Een sterk innovatievermogen,45.449,,,,,
2016,Euro,x1000,U,XIII,12,Een sterk innovatievermogen,528.564,,,,,
2016,Euro,x1000,V,XIII,12,Een sterk innovatievermogen,488.218,,,,,
2016,Euro,x1000,O,XIII,13,Een excellent ondernemingsklimaat,61.952,,,,,
2016,Euro,x1000,U,XIII,13,Een excellent ondernemingsklimaat,265.666,,,,,
2016,Euro,x1000,V,XIII,13,Een excellent ondernemingsklimaat,1.836.610,,,,,
2016,Euro,x1000,O,XIII,14,Een doelmatige en duurzame energievoorziening,6.386.411,,,,,
2016,Euro,x1000,U,XIII,14,Een doelmatige en duurzame energievoorziening,1.830.326,,,,,
2016,Euro,x1000,V,XIII,14,Een doelmatige en duurzame energievoorziening,5.442.919,,,,,
2016,Euro,x1000,O,XIII,16,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",64.078,,,,,
2016,Euro,x1000,U,XIII,16,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",544.121,,,,,
2016,Euro,x1000,V,XIII,16,"Een concurr., duurz.en veilige agro-, viss.- en voedeselket.",636.548,,,,,
2016,Euro,x1000,O,XIII,17,Groen onderwijs van hoge kwaliteit,75,,,,,
2016,Euro,x1000,U,XIII,17,Groen onderwijs van hoge kwaliteit,796.001,,,,,
2016,Euro,x1000,V,XIII,17,Groen onderwijs van hoge kwaliteit,842.665,,,,,
2016,Euro,x1000,O,XIII,18,"Natuur, regio en ruimte",100.957,,,,,
2016,Euro,x1000,U,XIII,18,"Natuur, regio en ruimte",210.728,,,,,
2016,Euro,x1000,V,XIII,18,"Natuur, regio en ruimte",151.579,,,,,
2016,Euro,x1000,O,XIII,19,Toekomstfonds,32.088,,,,,
2016,Euro,x1000,U,XIII,19,Toekomstfonds,164.741,,,,,
2016,Euro,x1000,V,XIII,19,Toekomstfonds,158.184,,,,,
2016,Euro,x1000,O,XIII,40,Apparaat,32.526,,,,,
2016,Euro,x1000,U,XIII,40,Apparaat,380.243,,,,,
2016,Euro,x1000,V,XIII,40,Apparaat,380.243,,,,,
2016,Euro,x1000,O,XIII,-,TOTAAL,6783470,,,,,
2016,Euro,x1000,U,XIII,-,TOTAAL,4904512,,,,,
2016,Euro,x1000,V,XIII,-,TOTAAL,10119867,,,,,
2016,Euro,x1000,O,XV,1,Arbeidsmarkt,29.636,,,,,
2016,Euro,x1000,U,XV,1,Arbeidsmarkt,21.233,,,,,
2016,Euro,x1000,V,XV,1,Arbeidsmarkt,21.333,,,,,
2016,Euro,x1000,O,XV,2,"Bijstand, Toeslagenwet en Sociale werkvoorziening",3.475,,,,,
2016,Euro,x1000,U,XV,2,"Bijstand, Toeslagenwet en Sociale werkvoorziening",6.611.078,,,,,
2016,Euro,x1000,V,XV,2,"Bijstand, Toeslagenwet en Sociale werkvoorziening",6.435.802,,,,,
2016,Euro,x1000,O,XV,3,Arbeidsongeschiktheid,0,,,,,
2016,Euro,x1000,U,XV,3,Arbeidsongeschiktheid,765,,,,,
2016,Euro,x1000,V,XV,3,Arbeidsongeschiktheid,765,,,,,
2016,Euro,x1000,O,XV,4,Jonggehandicapten,0,,,,,
2016,Euro,x1000,U,XV,4,Jonggehandicapten,3.174.376,,,,,
2016,Euro,x1000,V,XV,4,Jonggehandicapten,3.174.376,,,,,
2016,Euro,x1000,O,XV,5,Werkloosheid,0,,,,,
2016,Euro,x1000,U,XV,5,Werkloosheid,66.620,,,,,
2016,Euro,x1000,V,XV,5,Werkloosheid,66.620,,,,,
2016,Euro,x1000,O,XV,6,Ziekte en zwangerschap,0,,,,,
2016,Euro,x1000,U,XV,6,Ziekte en zwangerschap,7.416,,,,,
2016,Euro,x1000,V,XV,6,Ziekte en zwangerschap,7.416,,,,,
2016,Euro,x1000,O,XV,7,Kinderopvang,1.432.185,,,,,
2016,Euro,x1000,U,XV,7,Kinderopvang,2.365.471,,,,,
2016,Euro,x1000,V,XV,7,Kinderopvang,2.365.471,,,,,
2016,Euro,x1000,O,XV,8,Oudedagsvoorziening,0,,,,,
2016,Euro,x1000,U,XV,8,Oudedagsvoorziening,40.014,,,,,
2016,Euro,x1000,V,XV,8,Oudedagsvoorziening,40.014,,,,,
2016,Euro,x1000,O,XV,9,Nabestaanden,0,,,,,
2016,Euro,x1000,U,XV,9,Nabestaanden,1.083,,,,,
2016,Euro,x1000,V,XV,9,Nabestaanden,1.083,,,,,
2016,Euro,x1000,O,XV,10,Tegemoetkoming ouders,239.915,,,,,
2016,Euro,x1000,U,XV,10,Tegemoetkoming ouders,5.329.468,,,,,
2016,Euro,x1000,V,XV,10,Tegemoetkoming ouders,5.329.468,,,,,
2016,Euro,x1000,O,XV,11,Uitvoeringskosten,0,,,,,
2016,Euro,x1000,U,XV,11,Uitvoeringskosten,458.267,,,,,
2016,Euro,x1000,V,XV,11,Uitvoeringskosten,458.267,,,,,
2016,Euro,x1000,O,XV,12,Rijksbijdragen,0,,,,,
2016,Euro,x1000,U,XV,12,Rijksbijdragen,13.147.314,,,,,
2016,Euro,x1000,V,XV,12,Rijksbijdragen,13.147.314,,,,,
2016,Euro,x1000,O,XV,13,Integratie en maatschappelijke samenhang,800,,,,,
2016,Euro,x1000,U,XV,13,Integratie en maatschappelijke samenhang,144.278,,,,,
2016,Euro,x1000,V,XV,13,Integratie en maatschappelijke samenhang,144.278,,,,,
2016,Euro,x1000,O,XV,96,Apparaat,17.996,,,,,
2016,Euro,x1000,U,XV,96,Apparaat,262.254,,,,,
2016,Euro,x1000,V,XV,96,Apparaat,261.914,,,,,
2016,Euro,x1000,O,XV,98,Algemeen,0,,,,,
2016,Euro,x1000,U,XV,98,Algemeen,47.231,,,,,
2016,Euro,x1000,V,XV,98,Algemeen,47.231,,,,,
2016,Euro,x1000,O,XV,99,Nominaal en onvoorzien,0,,,,,
2016,Euro,x1000,U,XV,99,Nominaal en onvoorzien,90.282,,,,,
2016,Euro,x1000,V,XV,99,Nominaal en onvoorzien,90.282,,,,,
2016,Euro,x1000,O,XV,-,TOTAAL,1724007,,,,,
2016,Euro,x1000,U,XV,-,TOTAAL,31767150,,,,,
2016,Euro,x1000,V,XV,-,TOTAAL,31591634,,,,,
2016,Euro,x1000,O,XVI,1,Volksgezondheid,10.903,,,,,
2016,Euro,x1000,U,XVI,1,Volksgezondheid,614.456,,,,,
2016,Euro,x1000,V,XVI,1,Volksgezondheid,608.239,,,,,
2016,Euro,x1000,O,XVI,2,Curatieve zorg,60.955,,,,,
2016,Euro,x1000,U,XVI,2,Curatieve zorg,4.187.157,,,,,
2016,Euro,x1000,V,XVI,2,Curatieve zorg,4.097.613,,,,,
2016,Euro,x1000,O,XVI,3,Langdurige zorg en ondersteuning,3.441,,,,,
2016,Euro,x1000,U,XVI,3,Langdurige zorg en ondersteuning,3.644.801,,,,,
2016,Euro,x1000,V,XVI,3,Langdurige zorg en ondersteuning,3.643.306,,,,,
2016,Euro,x1000,O,XVI,4,Zorgbreed beleid,4.858,,,,,
2016,Euro,x1000,U,XVI,4,Zorgbreed beleid,871.197,,,,,
2016,Euro,x1000,V,XVI,4,Zorgbreed beleid,829.432,,,,,
2016,Euro,x1000,O,XVI,5,Jeugd,82.508,,,,,
2016,Euro,x1000,U,XVI,5,Jeugd,126.154,,,,,
2016,Euro,x1000,V,XVI,5,Jeugd,126.154,,,,,
2016,Euro,x1000,O,XVI,6,Sport en bewegen,740,,,,,
2016,Euro,x1000,U,XVI,6,Sport en bewegen,128.813,,,,,
2016,Euro,x1000,V,XVI,6,Sport en bewegen,106.757,,,,,
2016,Euro,x1000,O,XVI,7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,901,,,,,
2016,Euro,x1000,U,XVI,7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,290.109,,,,,
2016,Euro,x1000,V,XVI,7,Oorlogsgetroffenen en Herinneringen Tweede Wereldoorlog,290.109,,,,,
2016,Euro,x1000,O,XVI,8,Tegemoetkoming specifieke kosten,0,,,,,
2016,Euro,x1000,U,XVI,8,Tegemoetkoming specifieke kosten,4.432.332,,,,,
2016,Euro,x1000,V,XVI,8,Tegemoetkoming specifieke kosten,4.432.332,,,,,
2016,Euro,x1000,O,XVI,9,Algemeen,0,,,,,
2016,Euro,x1000,U,XVI,9,Algemeen,27.336,,,,,
2016,Euro,x1000,V,XVI,9,Algemeen,27.336,,,,,
2016,Euro,x1000,O,XVI,10,Apparaatsuitgaven,5.357,,,,,
2016,Euro,x1000,U,XVI,10,Apparaatsuitgaven,249.168,,,,,
2016,Euro,x1000,V,XVI,10,Apparaatsuitgaven,249.153,,,,,
2016,Euro,x1000,O,XVI,11,Nominaal en Onvoorzien,5.000,,,,,
2016,Euro,x1000,U,XVI,11,Nominaal en Onvoorzien,-15.009,,,,,
2016,Euro,x1000,V,XVI,11,Nominaal en Onvoorzien,-14.967,,,,,
2016,Euro,x1000,O,XVI,-,TOTAAL,174663,,,,,
2016,Euro,x1000,U,XVI,-,TOTAAL,14556514,,,,,
2016,Euro,x1000,V,XVI,-,TOTAAL,14395464,,,,,
2016,Euro,x1000,O,XVII,41,Duurzame handel en investeringen,23.463,,,,,
2016,Euro,x1000,U,XVII,41,Duurzame handel en investeringen,582.187,,,,,
2016,Euro,x1000,V,XVII,41,Duurzame handel en investeringen,325.230,,,,,
2016,Euro,x1000,O,XVII,42,"Duurzame ontwikkeling, voedselzekerheid en water",0,,,,,
2016,Euro,x1000,U,XVII,42,"Duurzame ontwikkeling, voedselzekerheid en water",632.320,,,,,
2016,Euro,x1000,V,XVII,42,"Duurzame ontwikkeling, voedselzekerheid en water",439.033,,,,,
2016,Euro,x1000,O,XVII,43,Sociale vooruitgang,0,,,,,
2016,Euro,x1000,U,XVII,43,Sociale vooruitgang,847.642,,,,,
2016,Euro,x1000,V,XVII,43,Sociale vooruitgang,572.209,,,,,
2016,Euro,x1000,O,XVII,44,Vrede en veiligheid voor ontwikkeling,0,,,,,
2016,Euro,x1000,U,XVII,44,Vrede en veiligheid voor ontwikkeling,544.571,,,,,
2016,Euro,x1000,V,XVII,44,Vrede en veiligheid voor ontwikkeling,543.709,,,,,
2016,Euro,x1000,O,XVII,45,Versterkte kaders voor ontwikkeling,164.737,,,,,
2016,Euro,x1000,U,XVII,45,Versterkte kaders voor ontwikkeling,80.186,,,,,
2016,Euro,x1000,V,XVII,45,Versterkte kaders voor ontwikkeling,188.571,,,,,
2016,Euro,x1000,O,XVII,-,TOTAAL,188200,,,,,
2016,Euro,x1000,U,XVII,-,TOTAAL,2686906,,,,,
2016,Euro,x1000,V,XVII,-,TOTAAL,2068752,,,,,
2016,Euro,x1000,O,XVIII,11,Woningmarkt,442.429,,,,,
2016,Euro,x1000,U,XVIII,11,Woningmarkt,3.569.919,,,,,
2016,Euro,x1000,V,XVIII,11,Woningmarkt,3.569.919,,,,,
2016,Euro,x1000,O,XVIII,12,Woonomgeving en bouw,91,,,,,
2016,Euro,x1000,U,XVIII,12,Woonomgeving en bouw,26.530,,,,,
2016,Euro,x1000,V,XVIII,12,Woonomgeving en bouw,105.530,,,,,
2016,Euro,x1000,O,XVIII,13,Kwaliteit Rijksdienst,0,,,,,
2016,Euro,x1000,U,XVIII,13,Kwaliteit Rijksdienst,19.187,,,,,
2016,Euro,x1000,V,XVIII,13,Kwaliteit Rijksdienst,19.187,,,,,
2016,Euro,x1000,O,XVIII,16,Uitvoering rijksvastgoedbeleid,186.568,,,,,
2016,Euro,x1000,U,XVIII,16,Uitvoering rijksvastgoedbeleid,144.746,,,,,
2016,Euro,x1000,V,XVIII,16,Uitvoering rijksvastgoedbeleid,144.746,,,,,
2016,Euro,x1000,O,XVIII,-,TOTAAL,629088,,,,,
2016,Euro,x1000,U,XVIII,-,TOTAAL,3760382,,,,,
2016,Euro,x1000,V,XVIII,-,TOTAAL,3839382,,,,,
2017,Euro,x1000,O,A,12,Hoofdwegennet,126.245,,,,,
2017,Euro,x1000,U,A,12,Hoofdwegennet,2.355.030,,,,,
2017,Euro,x1000,V,A,12,Hoofdwegennet,3.286.674,,,,,
2017,Euro,x1000,O,A,13,Spoorwegen,185.262,,,,,
2017,Euro,x1000,U,A,13,Spoorwegen,2.228.915,,,,,
2017,Euro,x1000,V,A,13,Spoorwegen,2.021.156,,,,,
2017,Euro,x1000,O,A,14,"Regionaal, lokale infra",0,,,,,
2017,Euro,x1000,U,A,14,"Regionaal, lokale infra",216.332,,,,,
2017,Euro,x1000,V,A,14,"Regionaal, lokale infra",52.695,,,,,
2017,Euro,x1000,O,A,15,Hoofdvaarwegennet,93.675,,,,,
2017,Euro,x1000,U,A,15,Hoofdvaarwegennet,872.578,,,,,
2017,Euro,x1000,V,A,15,Hoofdvaarwegennet,802.092,,,,,
2017,Euro,x1000,O,A,17,Megaprojecten Verkeer en Vervoer,22.661,,,,,
2017,Euro,x1000,U,A,17,Megaprojecten Verkeer en Vervoer,181.174,,,,,
2017,Euro,x1000,V,A,17,Megaprojecten Verkeer en Vervoer,1.318.102,,,,,
2017,Euro,x1000,O,A,18,Overige uitgaven en ontvangsten,0,,,,,
2017,Euro,x1000,U,A,18,Overige uitgaven en ontvangsten,24.292,,,,,
2017,Euro,x1000,V,A,18,Overige uitgaven en ontvangsten,84.239,,,,,
2017,Euro,x1000,O,A,19,Bijdrage andere begrotingen Rijk,5.450.478,,,,,
2017,Euro,x1000,U,A,19,Bijdrage andere begrotingen Rijk,0,,,,,
2017,Euro,x1000,V,A,19,Bijdrage andere begrotingen Rijk,0,,,,,
2017,Euro,x1000,O,A,-,TOTAAL,5878321,,,,,
2017,Euro,x1000,U,A,-,TOTAAL,5878321,,,,,
2017,Euro,x1000,V,A,-,TOTAAL,7564958,,,,,
2017,Euro,x1000,O,B,-,TOTAAL,0,,,,,
2017,Euro,x1000,U,B,-,TOTAAL,27143169,,,,,
2017,Euro,x1000,V,B,-,TOTAAL,27143169,,,,,
2017,Euro,x1000,O,C,-,TOTAAL,0,,,,,
2017,Euro,x1000,U,C,-,TOTAAL,2199585,,,,,
2017,Euro,x1000,V,C,-,TOTAAL,2199585,,,,,
2017,Euro,x1000,U,F,-,TOTAAL,32550,,,,,
2017,Euro,x1000,O,F,,TOTAAL,0,,,,,
2017,Euro,x1000,V,F,,TOTAAL,32550,,,,,
2017,Euro,x1000,O,I,1,Uitkering leden Koninklijk Huis,0,,,,,
2017,Euro,x1000,U,I,1,Uitkering leden Koninklijk Huis,8.009,,,,,
2017,Euro,x1000,O,I,2,Functionele uitgaven van de Koning,0,,,,,
2017,Euro,x1000,U,I,2,Functionele uitgaven van de Koning,27.684,,,,,
2017,Euro,x1000,O,I,3,Doorbelaste uitgaven van andere begrotingen,0,,,,,
2017,Euro,x1000,U,I,3,Doorbelaste uitgaven van andere begrotingen,5.728,,,,,
2017,Euro,x1000,O,I,-,TOTAAL,0,,,,,
2017,Euro,x1000,U,I,-,TOTAAL,41421,,,,,
2017,Euro,x1000,V,I,-,TOTAAL,41421,,,,,
2017,Euro,x1000,V,I,1,Uitkering leden Koninklijk Huis,8.009,,,,,
2017,Euro,x1000,V,I,2,Functionele uitgaven van de Koning,27.684,,,,,
2017,Euro,x1000,V,I,3,Doorbelaste uitgaven van andere begrotingen,5.728,,,,,
2017,Euro,x1000,O,IIA,1,Wetgeving en controle Eerste Kamer,140,,,,,
2017,Euro,x1000,U,IIA,1,Wetgeving en controle Eerste Kamer,11.940,,,,,
2017,Euro,x1000,V,IIA,1,Wetgeving en controle Eerste Kamer,11.940,,,,,
2017,Euro,x1000,O,IIA,2,Uitgaven tbv van (oud) leden Tweede Kamer en leden EP,86,,,,,
2017,Euro,x1000,U,IIA,2,Uitgaven tbv van (oud) leden Tweede Kamer en leden EP,31.675,,,,,
2017,Euro,x1000,V,IIA,2,Uitgaven tbv van (oud) leden Tweede Kamer en leden EP,31.675,,,,,
2017,Euro,x1000,O,IIA,3,Wetgeving en controle Tweede Kamer,3.966,,,,,
2017,Euro,x1000,U,IIA,3,Wetgeving en controle Tweede Kamer,101.005,,,,,
2017,Euro,x1000,V,IIA,3,Wetgeving en controle Tweede Kamer,101.005,,,,,
2017,Euro,x1000,O,IIA,4,Wetgeving en controle Eerste en Tweede Kamer,23,,,,,
2017,Euro,x1000,U,IIA,4,Wetgeving en controle Eerste en Tweede Kamer,1.472,,,,,
2017,Euro,x1000,V,IIA,4,Wetgeving en controle Eerste en Tweede Kamer,1.472,,,,,
2017,Euro,x1000,O,IIA,10,Nominaal en onvoorzien,0,,,,,
2017,Euro,x1000,U,IIA,10,Nominaal en onvoorzien,-1.912,,,,,
2017,Euro,x1000,V,IIA,10,Nominaal en onvoorzien,-1.912,,,,,
2017,Euro,x1000,O,IIA,-,TOTAAL,4215,,,,,
2017,Euro,x1000,U,IIA,-,TOTAAL,144180,,,,,
2017,Euro,x1000,V,IIA,-,TOTAAL,144180,,,,,
2017,Euro,x1000,O,IIB,1,Raad van State,1.950,,,,,
2017,Euro,x1000,U,IIB,1,Raad van State,59.314,,,,,
2017,Euro,x1000,V,IIB,1,Raad van State,59.314,,,,,
2017,Euro,x1000,O,IIB,2,Algemene Rekenkamer,1.217,,,,,
2017,Euro,x1000,U,IIB,2,Algemene Rekenkamer,28.047,,,,,
2017,Euro,x1000,V,IIB,2,Algemene Rekenkamer,28.047,,,,,
2017,Euro,x1000,O,IIB,3,De Nationale Ombudsman,2.189,,,,,
2017,Euro,x1000,U,IIB,3,De Nationale Ombudsman,15.230,,,,,
2017,Euro,x1000,V,IIB,3,De Nationale Ombudsman,15.230,,,,,
2017,Euro,x1000,O,IIB,4,Kanselarij der Nederlandse Orden,29,,,,,
2017,Euro,x1000,U,IIB,4,Kanselarij der Nederlandse Orden,4.671,,,,,
2017,Euro,x1000,V,IIB,4,Kanselarij der Nederlandse Orden,4.671,,,,,
2017,Euro,x1000,O,IIB,6,Kabinet van de Gouverneur van Aruba,60,,,,,
2017,Euro,x1000,U,IIB,6,Kabinet van de Gouverneur van Aruba,2.183,,,,,
2017,Euro,x1000,V,IIB,6,Kabinet van de Gouverneur van Aruba,2.183,,,,,
2017,Euro,x1000,O,IIB,7,Kabinet van de Gouverneur van Curaçao,200,,,,,
2017,Euro,x1000,U,IIB,7,Kabinet van de Gouverneur van Curaçao,3.213,,,,,
2017,Euro,x1000,V,IIB,7,Kabinet van de Gouverneur van Curaçao,3.213,,,,,
2017,Euro,x1000,O,IIB,8,Kabinet van de Gouverneur van Sint Maarten,50,,,,,
2017,Euro,x1000,U,IIB,8,Kabinet van de Gouverneur van Sint Maarten,2.358,,,,,
2017,Euro,x1000,V,IIB,8,Kabinet van de Gouverneur van Sint Maarten,2.358,,,,,
2017,Euro,x1000,O,IIB,-,TOTAAL,5695,,,,,
2017,Euro,x1000,U,IIB,-,TOTAAL,115016,,,,,
2017,Euro,x1000,V,IIB,-,TOTAAL,115016,,,,,
2017,Euro,x1000,O,III,1,Bevorderen eenheid regeringsbeleid,4.365,,,,,
2017,Euro,x1000,U,III,1,Bevorderen eenheid regeringsbeleid,59.461,,,,,
2017,Euro,x1000,V,III,1,Bevorderen eenheid regeringsbeleid,59.461,,,,,
2017,Euro,x1000,O,III,4,Kabinet van de Koning,2.390,,,,,
2017,Euro,x1000,U,III,4,Kabinet van de Koning,2.390,,,,,
2017,Euro,x1000,V,III,4,Kabinet van de Koning,2.390,,,,,
2017,Euro,x1000,O,III,5,Cie voor toezicht op de Inlichtingen- en veiligheidsdiensten,0,,,,,
2017,Euro,x1000,U,III,5,Cie voor toezicht op de Inlichtingen- en veiligheidsdiensten,1.620,,,,,
2017,Euro,x1000,V,III,5,Cie voor toezicht op de Inlichtingen- en veiligheidsdiensten,1.620,,,,,
2017,Euro,x1000,O,III,-,TOTAAL,6755,,,,,
2017,Euro,x1000,U,III,-,TOTAAL,63471,,,,,
2017,Euro,x1000,V,III,-,TOTAAL,63471,,,,,
2017,Euro,x1000,O,IV,1,Waarborgfunctie,4.857,,,,,
2017,Euro,x1000,U,IV,1,Waarborgfunctie,70.858,,,,,
2017,Euro,x1000,V,IV,1,Waarborgfunctie,70.858,,,,,
2017,Euro,x1000,O,IV,4,Bevorderen sociaal-economische structuur,3.213,,,,,
2017,Euro,x1000,U,IV,4,Bevorderen sociaal-economische structuur,14.676,,,,,
2017,Euro,x1000,V,IV,4,Bevorderen sociaal-economische structuur,14.676,,,,,
2017,Euro,x1000,O,IV,5,Schuldsanering/lopende inschrijving/leningen,28.405,,,,,
2017,Euro,x1000,U,IV,5,Schuldsanering/lopende inschrijving/leningen,186.981,,,,,
2017,Euro,x1000,V,IV,5,Schuldsanering/lopende inschrijving/leningen,0,,,,,
